filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
sample_1.jpg,13350,{},10,3,"{""name"": ""polygon"", ""all_points_x"": [18, 48, 48, 18], ""all_points_y"": [62, 62, 92, 92]}","{""name"": ""hash_5""}"
sample_1.jpg,13350,{},10,4,"{""name"": ""polygon"", ""all_points_x"": [149, 179, 179, 149], ""all_points_y"": [110, 110, 140, 140]}","{""name"": ""hash_6""}"
sample_1.jpg,13350,{},10,5,"{""name"": ""polygon"", ""all_points_x"": [75, 105, 105, 75], ""all_points_y"": [150, 150, 180, 180]}","{""name"": ""hash_9""}"
sample_1.jpg,13350,{},10,6,"{""name"": ""polygon"", ""all_points_x"": [160, 190, 190, 160], ""all_points_y"": [6, 6, 36, 36]}","{""name"": ""hash_3""}"
sample_1.jpg,13350,{},10,7,"{""name"": ""polygon"", ""all_points_x"": [220, 250, 250, 220], ""all_points_y"": [126, 126, 156, 156]}","{""name"": ""hash_5""}"
sample_1.jpg,13350,{},10,8,"{""name"": ""polygon"", ""all_points_x"": [200, 230, 230, 200], ""all_points_y"": [75, 75, 105, 105]}","{""name"": ""hash_0""}"
sample_2.jpg,20014,{},15,0,"{""name"": ""polygon"", ""all_points_x"": [159, 189, 189, 159], ""all_points_y"": [181, 181, 211, 211]}","{""name"": ""hash_0""}"
sample_2.jpg,20014,{},15,1,"{""name"": ""polygon"", ""all_points_x"": [30, 60, 60, 30], ""all_points_y"": [217, 217, 247, 247]}","{""name"": ""hash_1""}"
sample_2.jpg,20014,{},15,2,"{""name"": ""polygon"", ""all_points_x"": [154, 184, 184, 154], ""all_points_y"": [2, 2, 32, 32]}","{""name"": ""hash_2""}"
sample_2.jpg,20014,{},15,3,"{""name"": ""polygon"", ""all_points_x"": [223, 253, 253, 223], ""all_points_y"": [23, 23, 53, 53]}","{""name"": ""hash_4""}"
sample_2.jpg,20014,{},15,4,"{""name"": ""polygon"", ""all_points_x"": [42, 72, 72, 42], ""all_points_y"": [65, 65, 95, 95]}","{""name"": ""hash_5""}"
sample_2.jpg,20014,{},15,5,"{""name"": ""polygon"", ""all_points_x"": [35, 65, 65, 35], ""all_points_y"": [110, 110, 140, 140]}","{""name"": ""hash_6""}"
sample_2.jpg,20014,{},15,6,"{""name"": ""polygon"", ""all_points_x"": [52, 82, 82, 52], ""all_points_y"": [168, 168, 198, 198]}","{""name"": ""hash_3""}"
sample_2.jpg,20014,{},15,7,"{""name"": ""polygon"", ""all_points_x"": [223, 253, 253, 223], ""all_points_y"": [195, 195, 225, 225]}","{""name"": ""hash_4""}"
sample_2.jpg,20014,{},15,8,"{""name"": ""polygon"", ""all_points_x"": [129, 159, 159, 129], ""all_points_y"": [58, 58, 88, 88]}","{""name"": ""hash_6""}"
sample_2.jpg,20014,{},15,9,"{""name"": ""polygon"", ""all_points_x"": [45, 75, 75, 45], ""all_points_y"": [2, 2, 32, 32]}","{""name"": ""hash_0""}"
sample_2.jpg,20014,{},15,10,"{""name"": ""polygon"", ""all_points_x"": [172, 202, 202, 172], ""all_points_y"": [111, 111, 141, 141]}","{""name"": ""hash_1""}"
sample_2.jpg,20014,{},15,11,"{""name"": ""polygon"", ""all_points_x"": [91, 121, 121, 91], ""all_points_y"": [111, 111, 141, 141]}","{""name"": ""hash_5""}"
sample_2.jpg,20014,{},15,12,"{""name"": ""polygon"", ""all_points_x"": [114, 144, 144, 114], ""all_points_y"": [205, 205, 235, 235]}","{""name"": ""hash_7""}"
sample_2.jpg,20014,{},15,13,"{""name"": ""polygon"", ""all_points_x"": [219, 249, 249, 219], ""all_points_y"": [93, 93, 123, 123]}","{""name"": ""hash_9""}"
sample_3.jpg,16957,{},12,0,"{""name"": ""polygon"", ""all_points_x"": [206, 236, 236, 206], ""all_points_y"": [181, 181, 211, 211]}","{""name"": ""hash_0""}"
sample_3.jpg,16957,{},12,1,"{""name"": ""polygon"", ""all_points_x"": [172, 202, 202, 172], ""all_points_y"": [124, 124, 154, 154]}","{""name"": ""hash_1""}"
sample_3.jpg,16957,{},12,2,"{""name"": ""polygon"", ""all_points_x"": [132, 162, 162, 132], ""all_points_y"": [40, 40, 70, 70]}","{""name"": ""hash_2""}"
sample_3.jpg,16957,{},12,3,"{""name"": ""polygon"", ""all_points_x"": [52, 82, 82, 52], ""all_points_y"": [28, 28, 58, 58]}","{""name"": ""hash_4""}"
sample_3.jpg,16957,{},12,4,"{""name"": ""polygon"", ""all_points_x"": [85, 115, 115, 85], ""all_points_y"": [198, 198, 228, 228]}","{""name"": ""hash_5""}"
sample_3.jpg,16957,{},12,5,"{""name"": ""polygon"", ""all_points_x"": [108, 138, 138, 108], ""all_points_y"": [144, 144, 174, 174]}","{""name"": ""hash_6""}"
sample_3.jpg,16957,{},12,6,"{""name"": ""polygon"", ""all_points_x"": [10, 40, 40, 10], ""all_points_y"": [183, 183, 213, 213]}","{""name"": ""hash_7""}"
sample_3.jpg,16957,{},12,7,"{""name"": ""polygon"", ""all_points_x"": [151, 181, 181, 151], ""all_points_y"": [219, 219, 249, 249]}","{""name"": ""hash_8""}"
sample_3.jpg,16957,{},12,8,"{""name"": ""polygon"", ""all_points_x"": [204, 234, 234, 204], ""all_points_y"": [13, 13, 43, 43]}","{""name"": ""hash_0""}"
sample_3.jpg,16957,{},12,9,"{""name"": ""polygon"", ""all_points_x"": [191, 221, 221, 191], ""all_points_y"": [79, 79, 109, 109]}","{""name"": ""hash_5""}"
sample_3.jpg,16957,{},12,10,"{""name"": ""polygon"", ""all_points_x"": [23, 53, 53, 23], ""all_points_y"": [84, 84, 114, 114]}","{""name"": ""hash_7""}"
sample_4.jpg,15875,{},12,0,"{""name"": ""polygon"", ""all_points_x"": [36, 66, 66, 36], ""all_points_y"": [36, 36, 66, 66]}","{""name"": ""hash_0""}"
sample_4.jpg,15875,{},12,1,"{""name"": ""polygon"", ""all_points_x"": [149, 179, 179, 149], ""all_points_y"": [119, 119, 149, 149]}","{""name"": ""hash_1""}"
sample_4.jpg,15875,{},12,2,"{""name"": ""polygon"", ""all_points_x"": [69, 99, 99, 69], ""all_points_y"": [170, 170, 200, 200]}","{""name"": ""hash_2""}"
sample_4.jpg,15875,{},12,3,"{""name"": ""polygon"", ""all_points_x"": [118, 148, 148, 118], ""all_points_y"": [30, 30, 60, 60]}","{""name"": ""hash_3""}"
sample_4.jpg,15875,{},12,4,"{""name"": ""polygon"", ""all_points_x"": [103, 133, 133, 103], ""all_points_y"": [110, 110, 140, 140]}","{""name"": ""hash_5""}"
sample_4.jpg,15875,{},12,5,"{""name"": ""polygon"", ""all_points_x"": [185, 215, 215, 185], ""all_points_y"": [11, 11, 41, 41]}","{""name"": ""hash_7""}"
sample_4.jpg,15875,{},12,6,"{""name"": ""polygon"", ""all_points_x"": [11, 41, 41, 11], ""all_points_y"": [167, 167, 197, 197]}","{""name"": ""hash_8""}"
sample_4.jpg,15875,{},12,7,"{""name"": ""polygon"", ""all_points_x"": [146, 176, 176, 146], ""all_points_y"": [217, 217, 247, 247]}","{""name"": ""hash_9""}"
sample_4.jpg,15875,{},12,8,"{""name"": ""polygon"", ""all_points_x"": [210, 240, 240, 210], ""all_points_y"": [215, 215, 245, 245]}","{""name"": ""hash_1""}"
sample_4.jpg,15875,{},12,9,"{""name"": ""polygon"", ""all_points_x"": [200, 230, 230, 200], ""all_points_y"": [111, 111, 141, 141]}","{""name"": ""hash_3""}"
sample_4.jpg,15875,{},12,10,"{""name"": ""polygon"", ""all_points_x"": [3, 33, 33, 3], ""all_points_y"": [122, 122, 152, 152]}","{""name"": ""hash_8""}"
sample_5.jpg,11824,{},9,0,"{""name"": ""polygon"", ""all_points_x"": [99, 129, 129, 99], ""all_points_y"": [153, 153, 183, 183]}","{""name"": ""hash_0""}"
sample_5.jpg,11824,{},9,1,"{""name"": ""polygon"", ""all_points_x"": [181, 211, 211, 181], ""all_points_y"": [157, 157, 187, 187]}","{""name"": ""hash_1""}"
sample_5.jpg,11824,{},9,2,"{""name"": ""polygon"", ""all_points_x"": [200, 230, 230, 200], ""all_points_y"": [102, 102, 132, 132]}","{""name"": ""hash_3""}"
sample_5.jpg,11824,{},9,3,"{""name"": ""polygon"", ""all_points_x"": [111, 141, 141, 111], ""all_points_y"": [74, 74, 104, 104]}","{""name"": ""hash_4""}"
sample_5.jpg,11824,{},9,4,"{""name"": ""polygon"", ""all_points_x"": [39, 69, 69, 39], ""all_points_y"": [125, 125, 155, 155]}","{""name"": ""hash_6""}"
sample_5.jpg,11824,{},9,5,"{""name"": ""polygon"", ""all_points_x"": [42, 72, 72, 42], ""all_points_y"": [174, 174, 204, 204]}","{""name"": ""hash_8""}"
sample_5.jpg,11824,{},9,6,"{""name"": ""polygon"", ""all_points_x"": [180, 210, 210, 180], ""all_points_y"": [34, 34, 64, 64]}","{""name"": ""hash_0""}"
sample_5.jpg,11824,{},9,7,"{""name"": ""polygon"", ""all_points_x"": [45, 75, 75, 45], ""all_points_y"": [60, 60, 90, 90]}","{""name"": ""hash_1""}"
sample_6.jpg,12840,{},10,0,"{""name"": ""polygon"", ""all_points_x"": [32, 62, 62, 32], ""all_points_y"": [147, 147, 177, 177]}","{""name"": ""hash_0""}"
sample_6.jpg,12840,{},10,1,"{""name"": ""polygon"", ""all_points_x"": [108, 138, 138, 108], ""all_points_y"": [112, 112, 142, 142]}","{""name"": ""hash_1""}"
sample_6.jpg,12840,{},10,2,"{""name"": ""polygon"", ""all_points_x"": [21, 51, 51, 21], ""all_points_y"": [21, 21, 51, 51]}","{""name"": ""hash_6""}"
sample_6.jpg,12840,{},10,3,"{""name"": ""polygon"", ""all_points_x"": [162, 192, 192, 162], ""all_points_y"": [103, 103, 133, 133]}","{""name"": ""hash_7""}"
sample_6.jpg,12840,{},10,4,"{""name"": ""polygon"", ""all_points_x"": [27, 57, 57, 27], ""all_points_y"": [88, 88, 118, 118]}","{""name"": ""hash_9""}"
sample_6.jpg,12840,{},10,5,"{""name"": ""polygon"", ""all_points_x"": [116, 146, 146, 116], ""all_points_y"": [203, 203, 233, 233]}","{""name"": ""hash_0""}"
sample_6.jpg,12840,{},10,6,"{""name"": ""polygon"", ""all_points_x"": [177, 207, 207, 177], ""all_points_y"": [171, 171, 201, 201]}","{""name"": ""hash_1""}"
sample_6.jpg,12840,{},10,7,"{""name"": ""polygon"", ""all_points_x"": [218, 248, 248, 218], ""all_points_y"": [81, 81, 111, 111]}","{""name"": ""hash_6""}"
sample_6.jpg,12840,{},10,8,"{""name"": ""polygon"", ""all_points_x"": [225, 255, 255, 225], ""all_points_y"": [21, 21, 51, 51]}","{""name"": ""hash_8""}"
sample_7.jpg,16192,{},12,0,"{""name"": ""polygon"", ""all_points_x"": [67, 97, 97, 67], ""all_points_y"": [24, 24, 54, 54]}","{""name"": ""hash_0""}"
sample_7.jpg,16192,{},12,1,"{""name"": ""polygon"", ""all_points_x"": [166, 196, 196, 166], ""all_points_y"": [152, 152, 182, 182]}","{""name"": ""hash_1""}"
sample_7.jpg,16192,{},12,2,"{""name"": ""polygon"", ""all_points_x"": [85, 115, 115, 85], ""all_points_y"": [193, 193, 223, 223]}","{""name"": ""hash_3""}"
sample_7.jpg,16192,{},12,3,"{""name"": ""polygon"", ""all_points_x"": [175, 205, 205, 175], ""all_points_y"": [205, 205, 235, 235]}","{""name"": ""hash_4""}"
sample_7.jpg,16192,{},12,4,"{""name"": ""polygon"", ""all_points_x"": [36, 66, 66, 36], ""all_points_y"": [187, 187, 217, 217]}","{""name"": ""hash_5""}"
sample_7.jpg,16192,{},12,5,"{""name"": ""polygon"", ""all_points_x"": [188, 218, 218, 188], ""all_points_y"": [105, 105, 135, 135]}","{""name"": ""hash_7""}"
sample_7.jpg,16192,{},12,6,"{""name"": ""polygon"", ""all_points_x"": [137, 167, 167, 137], ""all_points_y"": [103, 103, 133, 133]}","{""name"": ""hash_8""}"
sample_7.jpg,16192,{},12,7,"{""name"": ""polygon"", ""all_points_x"": [54, 84, 84, 54], ""all_points_y"": [96, 96, 126, 126]}","{""name"": ""hash_6""}"
sample_7.jpg,16192,{},12,8,"{""name"": ""polygon"", ""all_points_x"": [216, 246, 246, 216], ""all_points_y"": [14, 14, 44, 44]}","{""name"": ""hash_8""}"
sample_7.jpg,16192,{},12,9,"{""name"": ""polygon"", ""all_points_x"": [219, 249, 249, 219], ""all_points_y"": [154, 154, 184, 184]}","{""name"": ""hash_3""}"
sample_7.jpg,16192,{},12,10,"{""name"": ""polygon"", ""all_points_x"": [114, 144, 144, 114], ""all_points_y"": [13, 13, 43, 43]}","{""name"": ""hash_8""}"
sample_8.jpg,14499,{},11,0,"{""name"": ""polygon"", ""all_points_x"": [86, 116, 116, 86], ""all_points_y"": [194, 194, 224, 224]}","{""name"": ""hash_0""}"
sample_8.jpg,14499,{},11,1,"{""name"": ""polygon"", ""all_points_x"": [3, 33, 33, 3], ""all_points_y"": [146, 146, 176, 176]}","{""name"": ""hash_1""}"
sample_8.jpg,14499,{},11,2,"{""name"": ""polygon"", ""all_points_x"": [201, 231, 231, 201], ""all_points_y"": [167, 167, 197, 197]}","{""name"": ""hash_2""}"
sample_8.jpg,14499,{},11,3,"{""name"": ""polygon"", ""all_points_x"": [90, 120, 120, 90], ""all_points_y"": [18, 18, 48, 48]}","{""name"": ""hash_3""}"
sample_8.jpg,14499,{},11,4,"{""name"": ""polygon"", ""all_points_x"": [113, 143, 143, 113], ""all_points_y"": [117, 117, 147, 147]}","{""name"": ""hash_4""}"
sample_8.jpg,14499,{},11,5,"{""name"": ""polygon"", ""all_points_x"": [51, 81, 81, 51], ""all_points_y"": [69, 69, 99, 99]}","{""name"": ""hash_5""}"
sample_8.jpg,14499,{},11,6,"{""name"": ""polygon"", ""all_points_x"": [138, 168, 168, 138], ""all_points_y"": [181, 181, 211, 211]}","{""name"": ""hash_1""}"
sample_8.jpg,14499,{},11,7,"{""name"": ""polygon"", ""all_points_x"": [225, 255, 255, 225], ""all_points_y"": [41, 41, 71, 71]}","{""name"": ""hash_2""}"
sample_8.jpg,14499,{},11,8,"{""name"": ""polygon"", ""all_points_x"": [156, 186, 186, 156], ""all_points_y"": [59, 59, 89, 89]}","{""name"": ""hash_3""}"
sample_8.jpg,14499,{},11,9,"{""name"": ""polygon"", ""all_points_x"": [135, 165, 165, 135], ""all_points_y"": [14, 14, 44, 44]}","{""name"": ""hash_6""}"
sample_9.jpg,15617,{},12,0,"{""name"": ""polygon"", ""all_points_x"": [201, 231, 231, 201], ""all_points_y"": [106, 106, 136, 136]}","{""name"": ""hash_0""}"
sample_9.jpg,15617,{},12,1,"{""name"": ""polygon"", ""all_points_x"": [21, 51, 51, 21], ""all_points_y"": [184, 184, 214, 214]}","{""name"": ""hash_1""}"
sample_9.jpg,15617,{},12,2,"{""name"": ""polygon"", ""all_points_x"": [112, 142, 142, 112], ""all_points_y"": [187, 187, 217, 217]}","{""name"": ""hash_3""}"
sample_9.jpg,15617,{},12,3,"{""name"": ""polygon"", ""all_points_x"": [36, 66, 66, 36], ""all_points_y"": [57, 57, 87, 87]}","{""name"": ""hash_4""}"
sample_9.jpg,15617,{},12,4,"{""name"": ""polygon"", ""all_points_x"": [167, 197, 197, 167], ""all_points_y"": [220, 220, 250, 250]}","{""name"": ""hash_5""}"
sample_9.jpg,15617,{},12,5,"{""name"": ""polygon"", ""all_points_x"": [197, 227, 227, 197], ""all_points_y"": [28, 28, 58, 58]}","{""name"": ""hash_7""}"
sample_9.jpg,15617,{},12,6,"{""name"": ""polygon"", ""all_points_x"": [90, 120, 120, 90], ""all_points_y"": [23, 23, 53, 53]}","{""name"": ""hash_1""}"
sample_9.jpg,15617,{},12,7,"{""name"": ""polygon"", ""all_points_x"": [213, 243, 243, 213], ""all_points_y"": [186, 186, 216, 216]}","{""name"": ""hash_4""}"
sample_9.jpg,15617,{},12,8,"{""name"": ""polygon"", ""all_points_x"": [144, 174, 174, 144], ""all_points_y"": [1, 1, 31, 31]}","{""name"": ""hash_7""}"
sample_9.jpg,15617,{},12,9,"{""name"": ""polygon"", ""all_points_x"": [53, 83, 83, 53], ""all_points_y"": [137, 137, 167, 167]}","{""name"": ""hash_2""}"
sample_9.jpg,15617,{},12,10,"{""name"": ""polygon"", ""all_points_x"": [5, 35, 35, 5], ""all_points_y"": [5, 5, 35, 35]}","{""name"": ""hash_3""}"
sample_0.jpg,17282,{},14,0,"{""name"": ""polygon"", ""all_points_x"": [122, 152, 152, 122], ""all_points_y"": [1, 1, 31, 31]}","{""name"": ""hash_0""}"
sample_0.jpg,17282,{},14,1,"{""name"": ""polygon"", ""all_points_x"": [223, 253, 253, 223], ""all_points_y"": [19, 19, 49, 49]}","{""name"": ""hash_1""}"
sample_0.jpg,17282,{},14,2,"{""name"": ""polygon"", ""all_points_x"": [218, 248, 248, 218], ""all_points_y"": [218, 218, 248, 248]}","{""name"": ""hash_2""}"
sample_0.jpg,17282,{},14,3,"{""name"": ""polygon"", ""all_points_x"": [131, 161, 161, 131], ""all_points_y"": [72, 72, 102, 102]}","{""name"": ""hash_5""}"
sample_0.jpg,17282,{},14,4,"{""name"": ""polygon"", ""all_points_x"": [57, 87, 87, 57], ""all_points_y"": [19, 19, 49, 49]}","{""name"": ""hash_6""}"
sample_0.jpg,17282,{},14,5,"{""name"": ""polygon"", ""all_points_x"": [25, 55, 55, 25], ""all_points_y"": [78, 78, 108, 108]}","{""name"": ""hash_7""}"
sample_0.jpg,17282,{},14,6,"{""name"": ""polygon"", ""all_points_x"": [4, 34, 34, 4], ""all_points_y"": [145, 145, 175, 175]}","{""name"": ""hash_8""}"
sample_0.jpg,17282,{},14,7,"{""name"": ""polygon"", ""all_points_x"": [185, 215, 215, 185], ""all_points_y"": [128, 128, 158, 158]}","{""name"": ""hash_0""}"
sample_0.jpg,17282,{},14,8,"{""name"": ""polygon"", ""all_points_x"": [12, 42, 42, 12], ""all_points_y"": [213, 213, 243, 243]}","{""name"": ""hash_1""}"
sample_0.jpg,17282,{},14,9,"{""name"": ""polygon"", ""all_points_x"": [170, 200, 200, 170], ""all_points_y"": [218, 218, 248, 248]}","{""name"": ""hash_5""}"
sample_0.jpg,17282,{},14,10,"{""name"": ""polygon"", ""all_points_x"": [73, 103, 103, 73], ""all_points_y"": [92, 92, 122, 122]}","{""name"": ""hash_0""}"
sample_0.jpg,17282,{},14,11,"{""name"": ""polygon"", ""all_points_x"": [103, 133, 133, 103], ""all_points_y"": [163, 163, 193, 193]}","{""name"": ""hash_1""}"
sample_0.jpg,17282,{},14,12,"{""name"": ""polygon"", ""all_points_x"": [217, 247, 247, 217], ""all_points_y"": [82, 82, 112, 112]}","{""name"": ""hash_4""}"
sample_1.jpg,17591,{},13,0,"{""name"": ""polygon"", ""all_points_x"": [148, 178, 178, 148], ""all_points_y"": [87, 87, 117, 117]}","{""name"": ""hash_0""}"
sample_1.jpg,17591,{},13,1,"{""name"": ""polygon"", ""all_points_x"": [32, 62, 62, 32], ""all_points_y"": [43, 43, 73, 73]}","{""name"": ""hash_1""}"
sample_1.jpg,17591,{},13,2,"{""name"": ""polygon"", ""all_points_x"": [34, 64, 64, 34], ""all_points_y"": [88, 88, 118, 118]}","{""name"": ""hash_2""}"
sample_1.jpg,17591,{},13,3,"{""name"": ""polygon"", ""all_points_x"": [193, 223, 223, 193], ""all_points_y"": [92, 92, 122, 122]}","{""name"": ""hash_3""}"
sample_1.jpg,17591,{},13,4,"{""name"": ""polygon"", ""all_points_x"": [51, 81, 81, 51], ""all_points_y"": [196, 196, 226, 226]}","{""name"": ""hash_7""}"
sample_1.jpg,17591,{},13,5,"{""name"": ""polygon"", ""all_points_x"": [35, 65, 65, 35], ""all_points_y"": [133, 133, 163, 163]}","{""name"": ""hash_8""}"
sample_1.jpg,17591,{},13,6,"{""name"": ""polygon"", ""all_points_x"": [178, 208, 208, 178], ""all_points_y"": [153, 153, 183, 183]}","{""name"": ""hash_2""}"
sample_1.jpg,17591,{},13,7,"{""name"": ""polygon"", ""all_points_x"": [104, 134, 134, 104], ""all_points_y"": [188, 188, 218, 218]}","{""name"": ""hash_3""}"
sample_1.jpg,17591,{},13,8,"{""name"": ""polygon"", ""all_points_x"": [186, 216, 216, 186], ""all_points_y"": [30, 30, 60, 60]}","{""name"": ""hash_6""}"
sample_1.jpg,17591,{},13,9,"{""name"": ""polygon"", ""all_points_x"": [85, 115, 115, 85], ""all_points_y"": [45, 45, 75, 75]}","{""name"": ""hash_8""}"
sample_1.jpg,17591,{},13,10,"{""name"": ""polygon"", ""all_points_x"": [87, 117, 117, 87], ""all_points_y"": [95, 95, 125, 125]}","{""name"": ""hash_3""}"
sample_1.jpg,17591,{},13,11,"{""name"": ""polygon"", ""all_points_x"": [172, 202, 202, 172], ""all_points_y"": [216, 216, 246, 246]}","{""name"": ""hash_9""}"
sample_2.jpg,14387,{},11,0,"{""name"": ""polygon"", ""all_points_x"": [134, 164, 164, 134], ""all_points_y"": [212, 212, 242, 242]}","{""name"": ""hash_0""}"
sample_2.jpg,14387,{},11,1,"{""name"": ""polygon"", ""all_points_x"": [181, 211, 211, 181], ""all_points_y"": [44, 44, 74, 74]}","{""name"": ""hash_1""}"
sample_2.jpg,14387,{},11,2,"{""name"": ""polygon"", ""all_points_x"": [179, 209, 209, 179], ""all_points_y"": [186, 186, 216, 216]}","{""name"": ""hash_3""}"
sample_2.jpg,14387,{},11,3,"{""name"": ""polygon"", ""all_points_x"": [43, 73, 73, 43], ""all_points_y"": [79, 79, 109, 109]}","{""name"": ""hash_4""}"
sample_2.jpg,14387,{},11,4,"{""name"": ""polygon"", ""all_points_x"": [19, 49, 49, 19], ""all_points_y"": [178, 178, 208, 208]}","{""name"": ""hash_5""}"
sample_2.jpg,14387,{},11,5,"{""name"": ""polygon"", ""all_points_x"": [37, 67, 67, 37], ""all_points_y"": [2, 2, 32, 32]}","{""name"": ""hash_9""}"
sample_2.jpg,14387,{},11,6,"{""name"": ""polygon"", ""all_points_x"": [83, 113, 113, 83], ""all_points_y"": [180, 180, 210, 210]}","{""name"": ""hash_2""}"
sample_2.jpg,14387,{},11,7,"{""name"": ""polygon"", ""all_points_x"": [56, 86, 86, 56], ""all_points_y"": [130, 130, 160, 160]}","{""name"": ""hash_5""}"
sample_2.jpg,14387,{},11,8,"{""name"": ""polygon"", ""all_points_x"": [126, 156, 156, 126], ""all_points_y"": [120, 120, 150, 150]}","{""name"": ""hash_7""}"
sample_2.jpg,14387,{},11,9,"{""name"": ""polygon"", ""all_points_x"": [179, 209, 209, 179], ""all_points_y"": [139, 139, 169, 169]}","{""name"": ""hash_6""}"
sample_3.jpg,15047,{},11,0,"{""name"": ""polygon"", ""all_points_x"": [142, 172, 172, 142], ""all_points_y"": [145, 145, 175, 175]}","{""name"": ""hash_0""}"
sample_3.jpg,15047,{},11,1,"{""name"": ""polygon"", ""all_points_x"": [52, 82, 82, 52], ""all_points_y"": [217, 217, 247, 247]}","{""name"": ""hash_1""}"
sample_3.jpg,15047,{},11,2,"{""name"": ""polygon"", ""all_points_x"": [122, 152, 152, 122], ""all_points_y"": [83, 83, 113, 113]}","{""name"": ""hash_2""}"
sample_3.jpg,15047,{},11,3,"{""name"": ""polygon"", ""all_points_x"": [138, 168, 168, 138], ""all_points_y"": [208, 208, 238, 238]}","{""name"": ""hash_3""}"
sample_3.jpg,15047,{},11,4,"{""name"": ""polygon"", ""all_points_x"": [180, 210, 210, 180], ""all_points_y"": [14, 14, 44, 44]}","{""name"": ""hash_4""}"
sample_3.jpg,15047,{},11,5,"{""name"": ""polygon"", ""all_points_x"": [67, 97, 97, 67], ""all_points_y"": [44, 44, 74, 74]}","{""name"": ""hash_7""}"
sample_3.jpg,15047,{},11,6,"{""name"": ""polygon"", ""all_points_x"": [208, 238, 238, 208], ""all_points_y"": [91, 91, 121, 121]}","{""name"": ""hash_8""}"
sample_3.jpg,15047,{},11,7,"{""name"": ""polygon"", ""all_points_x"": [43, 73, 73, 43], ""all_points_y"": [127, 127, 157, 157]}","{""name"": ""hash_9""}"
sample_3.jpg,15047,{},11,8,"{""name"": ""polygon"", ""all_points_x"": [198, 228, 228, 198], ""all_points_y"": [193, 193, 223, 223]}","{""name"": ""hash_0""}"
sample_3.jpg,15047,{},11,9,"{""name"": ""polygon"", ""all_points_x"": [13, 43, 43, 13], ""all_points_y"": [82, 82, 112, 112]}","{""name"": ""hash_4""}"
sample_4.jpg,19542,{},15,0,"{""name"": ""polygon"", ""all_points_x"": [160, 190, 190, 160], ""all_points_y"": [202, 202, 232, 232]}","{""name"": ""hash_0""}"
sample_4.jpg,19542,{},15,1,"{""name"": ""polygon"", ""all_points_x"": [159, 189, 189, 159], ""all_points_y"": [78, 78, 108, 108]}","{""name"": ""hash_2""}"
sample_4.jpg,19542,{},15,2,"{""name"": ""polygon"", ""all_points_x"": [72, 102, 102, 72], ""all_points_y"": [156, 156, 186, 186]}","{""name"": ""hash_3""}"
sample_4.jpg,19542,{},15,3,"{""name"": ""polygon"", ""all_points_x"": [58, 88, 88, 58], ""all_points_y"": [41, 41, 71, 71]}","{""name"": ""hash_4""}"
sample_4.jpg,19542,{},15,4,"{""name"": ""polygon"", ""all_points_x"": [208, 238, 238, 208], ""all_points_y"": [59, 59, 89, 89]}","{""name"": ""hash_8""}"
